spotify_track_uri,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,reason_start,reason_end,shuffle,skipped,offline
spotify:track:0E1I6kwic9XnAfOdjPzRHS,2024-04-17 12:24:21+00:00,willexmen,linux,4835,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Different Now,Chastity Belt,I Used to Spend So Much Time Alone,fwdbtn,fwdbtn,True,True,True
spotify:track:3Z5SGrdiqEBcCWKzPw2sii,2024-04-17 12:24:24+00:00,willexmen,linux,2594,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,The Shit is Real - DJ Premier Remix,Fat Joe,Jealous One's Envy,fwdbtn,fwdbtn,True,True,True
spotify:track:4Webz5gbQeGpG9UZYiOHtY,2024-04-17 12:24:26+00:00,willexmen,linux,839,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Easy Undercover,2:54,2:54,fwdbtn,fwdbtn,True,True,True
spotify:track:2nHo4si1bXK32fI2sE9vo1,2024-04-17 12:24:27+00:00,willexmen,linux,1210,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ambition,Fivio Foreign,800 BC,fwdbtn,backbtn,True,True,True
spotify:track:4Webz5gbQeGpG9UZYiOHtY,2024-04-17 12:24:33+00:00,willexmen,linux,4633,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Easy Undercover,2:54,2:54,backbtn,fwdbtn,True,True,True
spotify:track:2nHo4si1bXK32fI2sE9vo1,2024-04-17 12:24:37+00:00,willexmen,linux,3155,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ambition,Fivio Foreign,800 BC,fwdbtn,fwdbtn,True,True,True
spotify:track:47UkAwI7ygrMl6JZ5ZExPQ,2024-04-17 12:44:03+00:00,willexmen,linux,1165326,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Long Whale Song,SymphoCat,Long Whale Song,fwdbtn,trackdone,True,False,True
spotify:track:2AsGApoUuN8pTM17Lq9eUd,2024-04-17 12:44:14+00:00,willexmen,linux,10571,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Yer Blues - Remastered 2009,The Beatles,The Beatles,trackdone,fwdbtn,True,True,True
spotify:track:5yMfYW4Ezzgjm3oItBrndE,2024-04-17 12:44:17+00:00,willexmen,linux,1160,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Shine,Danny Brown,uknowhatimsayin¿,fwdbtn,fwdbtn,True,True,True
spotify:track:1u0CD4fcBUB1xrG9fNgejh,2024-04-17 12:44:21+00:00,willexmen,linux,3153,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Clout (feat. 21 Savage),Ty Dolla $ign,Beach House 3,fwdbtn,fwdbtn,True,True,True
spotify:track:2Ri3R5tB1FlZhYgLMqTjSn,2024-04-17 12:49:09+00:00,willexmen,linux,286314,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,John Woo Flick (with Benny The Butcher & Westside Gunn),Conway the Machine,God Don't Make Mistakes,fwdbtn,trackdone,True,False,True
spotify:track:16gh3xJ6uKXcq8GjOXgBFu,2024-04-17 12:49:50+00:00,willexmen,linux,40136,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Slave Ship (feat. Waka Flocka Flame),Azizi Gibson,preHISTORIC Till Death,trackdone,fwdbtn,True,True,True
spotify:track:3aboKSoh0Vr4hacPJJKBlP,2024-04-17 13:12:00+00:00,willexmen,linux,60043,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Brand Finale,Mach-Hommy,Dollar Menu 2,fwdbtn,fwdbtn,True,True,True
spotify:track:7gbs274CmEorDmQuOYzaud,2024-04-17 13:12:06+00:00,willexmen,linux,4336,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Trap And A Dream (feat. Meek Mill),A$AP Ferg,Still Striving,fwdbtn,fwdbtn,True,True,True
spotify:track:4vu8ZGHW0NhsYuA7b3g5OX,2024-04-17 13:13:41+00:00,willexmen,linux,94728,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Sea Stories,Sturgill Simpson,A Sailor's Guide to Earth,fwdbtn,fwdbtn,True,True,True
spotify:track:18oeFNvMNSp97T43ec513G,2024-04-17 13:14:00+00:00,willexmen,linux,18147,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Boss,Azizi Gibson,Grim Meets Evil,fwdbtn,fwdbtn,True,True,True
spotify:track:7AUHZBFJ5c7fiLhl0I9r5S,2024-04-17 13:14:14+00:00,willexmen,linux,12089,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,First Light,Xavier Wulf,Blood Shore Season 3,fwdbtn,fwdbtn,True,True,True
spotify:track:2bXI4Rbw1D7aVeHWLjn1Lb,2024-04-17 13:14:17+00:00,willexmen,linux,1989,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Machine Gun Funk - 2005 Remaster,The Notorious B.I.G.,Ready to Die,fwdbtn,fwdbtn,True,True,True
spotify:track:694vvR5o19xHPhhJ5QdLN7,2024-04-17 13:14:19+00:00,willexmen,linux,1383,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,NO HALO,BROCKHAMPTON,GINGER,fwdbtn,fwdbtn,True,True,True
spotify:track:0yNecIrNLTIsF5ULCraPgl,2024-04-17 13:14:22+00:00,willexmen,linux,2263,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,20 Wave Caps (feat. Domo Genesis),Earl Sweatshirt,Doris,fwdbtn,fwdbtn,True,True,True
spotify:track:3z7O4xSTDTZNI5HvcuzLPs,2024-04-17 13:14:24+00:00,willexmen,linux,1738,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Pronto,Freddie Gibbs,Shadow of a Doubt,fwdbtn,fwdbtn,True,True,True
spotify:track:1jlGpfvfbu3g9QuwwNFfnD,2024-04-17 13:14:30+00:00,willexmen,linux,4798,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Breaker Breaker (feat. Ski Mask the Slump God & Dirtyface Smook),Nell,Breaker Breaker (feat. Ski Mask The Slump God & Dirtyface Smook),fwdbtn,fwdbtn,True,True,True
spotify:track:6keyBQK6pA0OApRfM1f0dp,2024-04-17 13:15:51+00:00,willexmen,linux,80662,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Panama,Sports,Naked All the Time,fwdbtn,fwdbtn,True,True,True
spotify:track:4paAidoE8VAemwU4jgCc6l,2024-04-17 13:18:49+00:00,willexmen,linux,175585,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,all my friends,21 Savage,i am > i was,fwdbtn,trackdone,True,False,True
spotify:track:4O1nIKXTS87DKHIQejrn3n,2024-04-17 13:19:10+00:00,willexmen,linux,20156,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Desert Woman,ZHU,RINGOS DESERT,trackdone,fwdbtn,True,True,True
spotify:track:7sO5G9EABYOXQKNPNiE9NR,2024-04-17 13:19:12+00:00,willexmen,linux,1210,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,fwdbtn,fwdbtn,True,True,True
spotify:track:5mF2Q2AjGKGSW7dLNrDtwN,2024-04-17 13:23:30+00:00,willexmen,linux,256436,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Sign On,"Earth, Wind & Fire","Now, Then & Forever",fwdbtn,trackdone,True,False,True
spotify:track:1IE5dFaxpWwbeCywM7DvLj,2024-04-17 13:28:21+00:00,willexmen,linux,290019,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Imagine (feat. The 49ers),re:plus,Everlasting Truth,trackdone,trackdone,True,False,True
spotify:track:1YbIPfuhJ8SYRHxcwj9rUH,2024-04-17 13:29:27+00:00,willexmen,linux,64932,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Goodbye,Azizi Gibson,preHISTORIC Till Death,trackdone,fwdbtn,True,True,True
spotify:track:01zffoSenvp9JnSbl0UgMa,2024-04-17 13:29:29+00:00,willexmen,linux,2028,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Put Jewels on It,Statik Selektah,8,fwdbtn,fwdbtn,True,True,True
spotify:track:3RRjRfsNJ4A5Y3qAgQgAjD,2024-04-17 13:33:23+00:00,willexmen,linux,233140,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Photographic Memories (feat. Earl Sweatshirt),Boldy James,Bo Jackson,fwdbtn,trackdone,True,False,True
spotify:track:6NIehzOdfWp8pZD6a03ipq,2024-04-17 13:36:12+00:00,willexmen,linux,168505,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Time Capsule,Lighter Shade ‎,Shaolin Angel EP,trackdone,fwdbtn,True,True,True
spotify:track:07yIuXSdR31mHU6aR40pcV,2024-04-17 13:36:39+00:00,willexmen,linux,26252,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Gold Chains,Genesis Owusu,Smiling with No Teeth,fwdbtn,fwdbtn,True,True,True
spotify:track:0CGGXTm4BTUQ0cfxhoTvpg,2024-04-17 13:37:02+00:00,willexmen,linux,21955,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Overweight,Trippie Redd,A Love Letter To You 2,fwdbtn,fwdbtn,True,True,True
spotify:track:1s9DTymg5UQrdorZf43JQm,2024-04-17 13:40:29+00:00,willexmen,linux,206118,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Fell In Luv (feat. Bryson Tiller),Playboi Carti,Die Lit,fwdbtn,trackdone,True,False,True
spotify:track:6Vu9VJ7p5vKcpXkVySo186,2024-04-17 13:40:33+00:00,willexmen,linux,3145,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Heartwork,Carcass,Choice Cuts,trackdone,fwdbtn,True,True,True
spotify:track:5IZpEuLMO5lEmN1Rr008p8,2024-04-17 13:40:43+00:00,willexmen,linux,9127,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Burfict!,JPEGMAFIA,SCARING THE HOES,fwdbtn,fwdbtn,True,True,True
spotify:track:0LF5bGyZAitur0ZfwGcReK,2024-04-17 13:40:45+00:00,willexmen,linux,1694,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Jah War - Loefah Remix,The Bug,Jah War,fwdbtn,fwdbtn,True,True,True
spotify:track:2LQIgxoE2ZiPtUypyjNq2h,2024-04-17 13:40:47+00:00,willexmen,linux,1411,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Flicker,Atmosphere,Southsiders,fwdbtn,fwdbtn,True,True,True
spotify:track:3HOwzZCW4jgwls1nX215Ie,2024-04-17 13:40:50+00:00,willexmen,linux,1455,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Then There Were Two,Mark Ronson,Then There Were Two,fwdbtn,fwdbtn,True,True,True
spotify:track:6Wewci1XiTo3I0a6TklajL,2024-04-17 13:44:29+00:00,willexmen,linux,217383,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Gingerbread Man (feat. OJ Da Juiceman),Gucci Mane,The State vs. Radric Davis,fwdbtn,trackdone,True,False,True
spotify:track:0GlktMyInfrQMs7trx5w6b,2024-04-17 13:46:43+00:00,willexmen,linux,132971,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Minding My Business (feat. Sada Baby),Band Gang Lonnie Bands,The Good And The Bad,trackdone,fwdbtn,True,True,True
spotify:track:57Rn2x6HLYlLheOmpxJWSo,2024-04-17 13:47:02+00:00,willexmen,linux,18241,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Gemini,Oliver Francis,Gemini,fwdbtn,fwdbtn,True,True,True
spotify:track:1UHIa4zVfGu8331DtW2F6f,2024-04-17 13:47:04+00:00,willexmen,linux,1165,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Hay Fever,Eyedea & Abilities,By The Throat,fwdbtn,fwdbtn,True,True,True
spotify:track:1eQIZQTJ3CQOYJPY7EOUKp,2024-04-17 13:47:05+00:00,willexmen,linux,33,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Drip From My Walk,Famous Dex,Drip From My Walk,fwdbtn,backbtn,True,True,True
spotify:track:1UHIa4zVfGu8331DtW2F6f,2024-04-17 13:47:13+00:00,willexmen,linux,6532,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Hay Fever,Eyedea & Abilities,By The Throat,backbtn,fwdbtn,True,True,True
spotify:track:1eQIZQTJ3CQOYJPY7EOUKp,2024-04-17 13:47:15+00:00,willexmen,linux,1414,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Drip From My Walk,Famous Dex,Drip From My Walk,fwdbtn,fwdbtn,True,True,True
spotify:track:78SGZtfbQvRgksFdwmhvVV,2024-04-17 13:47:18+00:00,willexmen,linux,2588,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,i’m not where you are,Marika Hackman,Any Human Friend,fwdbtn,fwdbtn,True,True,True
spotify:track:0jD5Lgblnc6EmLYUHtwNJ2,2024-04-17 13:47:23+00:00,willexmen,linux,3649,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Lincoln Way Nights (Shop),Stalley,Lincoln Way Nights,fwdbtn,fwdbtn,True,True,True
spotify:track:068SGPEMgzjhhWnGVHPPqf,2024-04-17 13:47:25+00:00,willexmen,linux,1695,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Do You Believe? - Street,The Beatnuts,Do You Believe? EP,fwdbtn,fwdbtn,True,True,True
spotify:track:5FRRnk8hT96bKE0FEe0ahk,2024-04-17 13:47:36+00:00,willexmen,linux,9966,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Keep It 100,Trademark Da Skydiver,Return of the Super Villain,fwdbtn,fwdbtn,True,True,True
spotify:track:6m5bYVFEGYlVECHrnloipL,2024-04-17 13:47:43+00:00,willexmen,linux,6364,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Just Another Rapper,Dave East,HOFFA,fwdbtn,fwdbtn,True,True,True
spotify:track:523SkqKGepKXixlq31mak4,2024-04-17 13:47:54+00:00,willexmen,linux,8864,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,True Intentions,GENTS,About Time,fwdbtn,fwdbtn,True,True,True
spotify:track:4hanO6Du5J7QEguNHYZHmw,2024-04-17 13:47:56+00:00,willexmen,linux,1171,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Daddy (feat. Rich The Kid),Blueface,Dirt Bag,fwdbtn,fwdbtn,True,True,True
spotify:track:1lGcRDkGQND9uKTD3dQ9wN,2024-04-17 13:48:00+00:00,willexmen,linux,1996,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Set It Off,People Under The Stairs,Carried Away,fwdbtn,fwdbtn,True,True,True
spotify:track:7pbMkDgFy2c2qwiu8iMzNp,2024-04-17 13:48:02+00:00,willexmen,linux,1494,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Four Dimensions,Ludovico Einaudi,Elements,fwdbtn,fwdbtn,True,True,True
spotify:track:7u4g0ccnaNMt92xYo7mYhA,2024-04-17 13:48:04+00:00,willexmen,linux,1948,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Fuck Dat,Onyx,Shut 'Em Down,fwdbtn,fwdbtn,True,True,True
spotify:track:5KUNwkaNf8l5A9sXZhiCgI,2024-04-17 13:50:37+00:00,willexmen,linux,152905,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,MM...FOOD,fwdbtn,fwdbtn,True,True,True
spotify:track:4qHTBoA2AHnSQGViFGpb4b,2024-04-17 13:50:40+00:00,willexmen,linux,1741,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Street Niggaz,Gucci Mane,Hard to Kill,fwdbtn,fwdbtn,True,True,True
spotify:track:5HKultMiiFUxXrIrX7qFcG,2024-04-17 13:50:42+00:00,willexmen,linux,1128,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Super Cell,Trippie Redd,Trip At Knight,fwdbtn,fwdbtn,True,True,True
spotify:track:0R0czNP4FyJC842cXqRfNF,2024-04-17 13:50:45+00:00,willexmen,linux,2021,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Yeses (Red Cross),Bladee,Crest,fwdbtn,fwdbtn,True,True,True
spotify:track:2lxQN0rOvVAYRr9N3OvSP5,2024-04-17 13:57:20+00:00,willexmen,linux,394418,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Gettin' Warm,Smokin' Bert Cooper,Gettin' Warm,fwdbtn,fwdbtn,True,True,True
spotify:track:6b4A1mLzePAHGn3XCicLAe,2024-04-17 13:57:23+00:00,willexmen,linux,1087,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],Denzel Curry,TA13OO,fwdbtn,fwdbtn,True,True,True
spotify:track:5xoNx4guLOeGsuFxuqTord,2024-04-17 13:57:25+00:00,willexmen,linux,1085,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,The Evil Has Landed,Queens of the Stone Age,Villains,fwdbtn,fwdbtn,True,True,True
spotify:track:7oL6unIlRwr4oGKQklovEc,2024-04-17 13:57:27+00:00,willexmen,linux,2062,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Afro Trap Pt. 8 (Never),MHD,Afro Trap Part. 8 (Never),fwdbtn,fwdbtn,True,True,True
spotify:track:4s2JGLY3tPJiVM7GCq24Dt,2024-04-17 14:00:05+00:00,willexmen,linux,158010,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Give Me a Reason,Boy Harsher,The Runner,fwdbtn,fwdbtn,True,True,True
spotify:track:59P1nrdEImkAKa1nyW9X2e,2024-04-17 14:00:17+00:00,willexmen,linux,1607,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Pain,The War On Drugs,A Deeper Understanding,fwdbtn,fwdbtn,True,True,True
spotify:track:1ZLEITam4DYubijkdrSFHd,2024-04-17 14:00:59+00:00,willexmen,linux,41243,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Final Form,Sampa the Great,Final Form,fwdbtn,fwdbtn,True,True,True
spotify:track:6bGwKHXHNLmTy6yt147FPh,2024-04-17 14:01:01+00:00,willexmen,linux,1165,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,If You Know You Know,Pusha T,DAYTONA,fwdbtn,fwdbtn,True,True,True
spotify:track:1otG6j1WHNvl9WgXLWkHTo,2024-04-17 14:01:03+00:00,willexmen,linux,1408,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,Isolation,fwdbtn,fwdbtn,True,True,True
spotify:track:1QeTYlZFNKFzPaGWGRBfJd,2024-04-17 14:03:49+00:00,willexmen,linux,165161,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,AT,A36,AT,fwdbtn,trackdone,True,False,True
spotify:track:67QTrvJwE23hJ8EvmFDhNt,2024-04-17 14:03:57+00:00,willexmen,linux,7893,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Latex,Triple One,The Naughty Corner,trackdone,fwdbtn,True,True,True
spotify:track:5HdPuq2HGHtqXsz29m0iyL,2024-04-17 14:05:05+00:00,willexmen,linux,67124,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Urus,Gregossan,Urus,fwdbtn,fwdbtn,True,True,True
spotify:track:5xz9GcQI6wDVjSFneT8J6n,2024-04-17 14:05:15+00:00,willexmen,linux,9076,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Don't Trust Me,the booyah! kids,Booyah,fwdbtn,fwdbtn,True,True,True
spotify:track:7fcfNW0XxTWlwVlftzfDOR,2024-04-17 14:05:16+00:00,willexmen,linux,838,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Walk,Pantera,Vulgar Display of Power,fwdbtn,fwdbtn,True,True,True
spotify:track:6w6SW8zyEcyxwSR7Wya45a,2024-04-17 14:05:20+00:00,willexmen,linux,2883,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Blue Suede,Vince Staples,Hell Can Wait,fwdbtn,fwdbtn,True,True,True
spotify:track:0t8p21BrmO111MsMyJxAeE,2024-04-17 14:05:33+00:00,willexmen,linux,12357,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Rob And Vic,Onyx,Shut 'Em Down,fwdbtn,fwdbtn,True,True,True
spotify:track:0T6wsLOq4GmZL4HtOseM4k,2024-04-17 14:05:37+00:00,willexmen,linux,4015,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,SHINNERS13,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,fwdbtn,fwdbtn,True,True,True
spotify:track:2NyrXRn4tancYPW6JwtTl2,2024-04-17 14:05:39+00:00,willexmen,linux,1442,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,From The D To The A (feat. Lil Yachty),Tee Grizzley,From The D To The A (feat. Lil Yachty),fwdbtn,fwdbtn,True,True,True
spotify:track:1pEky64DII5YcG1V0HWNKE,2024-04-17 14:05:42+00:00,willexmen,linux,1407,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Когда тебе грустно,Pasosh,Бессрочный отпуск,fwdbtn,fwdbtn,True,True,True
spotify:track:5jZoYp0P8ML7AxkS3tQz3j,2024-04-17 14:05:44+00:00,willexmen,linux,2268,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Seventeen,Sharon Van Etten,Remind Me Tomorrow,fwdbtn,fwdbtn,True,True,True
spotify:track:2vjgepbkQg5jH8ujrKEOin,2024-04-17 14:05:47+00:00,willexmen,linux,1691,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Da Art of Storytellin' (Pt. 2),Outkast,Aquemini,fwdbtn,fwdbtn,True,True,True
spotify:track:4Kd9t6EM4puk0Kw3B1tAxw,2024-04-17 14:05:49+00:00,willexmen,linux,1054,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Dissapear,Sekuoia,Project Mooncircle 10th Anniversary Compilation,fwdbtn,fwdbtn,True,True,True
